Remote Administration Features	Detailed Reporting	Ad Aware Total Security	1
Remote Administration Features	Remote Software Updates	Ad Aware Total Security	0
Remote Administration Features	Live Security Alerts	Ad Aware Total Security	1
Remote Administration Features	Granular Security Policy	Ad Aware Total Security	0
Remote Administration Features	Web Based Management	Ad Aware Total Security	0
Remote Administration Features	Web Filtering	Ad Aware Total Security	0
Remote Administration Features	USB Device Access Control	Ad Aware Total Security	0
Remote Administration Features	Mass Updates	Ad Aware Total Security	1
Remote Administration Features	Remote Software Installation	Ad Aware Total Security	0
Remote Administration Features	Automatic Client Updates	Ad Aware Total Security	1
Remote Administration Features	Application Control	Ad Aware Total Security	0
Remote Administration Features	Email Filtering Control	Ad Aware Total Security	0
Remote Administration Features	Detailed Reporting	avast! Email Server Security	0
Remote Administration Features	Remote Software Updates	avast! Email Server Security	1
Remote Administration Features	Live Security Alerts	avast! Email Server Security	0
Remote Administration Features	Granular Security Policy	avast! Email Server Security	0
Remote Administration Features	Web Based Management	avast! Email Server Security	0
Remote Administration Features	Web Filtering	avast! Email Server Security	0
Remote Administration Features	USB Device Access Control	avast! Email Server Security	0
Remote Administration Features	Mass Updates	avast! Email Server Security	0
Remote Administration Features	Remote Software Installation	avast! Email Server Security	1
Remote Administration Features	Automatic Client Updates	avast! Email Server Security	1
Remote Administration Features	Application Control	avast! Email Server Security	0
Remote Administration Features	Email Filtering Control	avast! Email Server Security	1
Remote Administration Features	Detailed Reporting	avast! Endpoint Protection	1
Remote Administration Features	Remote Software Updates	avast! Endpoint Protection	1
Remote Administration Features	Live Security Alerts	avast! Endpoint Protection	1
Remote Administration Features	Granular Security Policy	avast! Endpoint Protection	1
Remote Administration Features	Web Based Management	avast! Endpoint Protection	1
Remote Administration Features	Web Filtering	avast! Endpoint Protection	0
Remote Administration Features	USB Device Access Control	avast! Endpoint Protection	0
Remote Administration Features	Mass Updates	avast! Endpoint Protection	0
Remote Administration Features	Remote Software Installation	avast! Endpoint Protection	1
Remote Administration Features	Automatic Client Updates	avast! Endpoint Protection	1
Remote Administration Features	Application Control	avast! Endpoint Protection	0
Remote Administration Features	Email Filtering Control	avast! Endpoint Protection	0
Remote Administration Features	Detailed Reporting	avast! Endpoint Protection Plus	1
Remote Administration Features	Remote Software Updates	avast! Endpoint Protection Plus	1
Remote Administration Features	Live Security Alerts	avast! Endpoint Protection Plus	1
Remote Administration Features	Granular Security Policy	avast! Endpoint Protection Plus	1
Remote Administration Features	Web Based Management	avast! Endpoint Protection Plus	1
Remote Administration Features	Web Filtering	avast! Endpoint Protection Plus	0
Remote Administration Features	USB Device Access Control	avast! Endpoint Protection Plus	0
Remote Administration Features	Mass Updates	avast! Endpoint Protection Plus	0
Remote Administration Features	Remote Software Installation	avast! Endpoint Protection Plus	1
Remote Administration Features	Automatic Client Updates	avast! Endpoint Protection Plus	1
Remote Administration Features	Application Control	avast! Endpoint Protection Plus	0
Remote Administration Features	Email Filtering Control	avast! Endpoint Protection Plus	0
Remote Administration Features	Detailed Reporting	avast! Endpoint Protection Suite	1
Remote Administration Features	Remote Software Updates	avast! Endpoint Protection Suite	1
Remote Administration Features	Live Security Alerts	avast! Endpoint Protection Suite	1
Remote Administration Features	Granular Security Policy	avast! Endpoint Protection Suite	0
Remote Administration Features	Web Based Management	avast! Endpoint Protection Suite	0
Remote Administration Features	Web Filtering	avast! Endpoint Protection Suite	0
Remote Administration Features	USB Device Access Control	avast! Endpoint Protection Suite	1
Remote Administration Features	Mass Updates	avast! Endpoint Protection Suite	0
Remote Administration Features	Remote Software Installation	avast! Endpoint Protection Suite	1
