Accounting Management Features	Track Service/Resource Usage	Orion Network Configuration Manager	0
Accounting Management Features	Cost for Services	Orion Network Configuration Manager	0
Accounting Management Features	Fraud Reporting	Orion Network Configuration Manager	0
Accounting Management Features	Track Service/Resource Usage	Orion Network Perfomance Monitor	0
Accounting Management Features	Cost for Services	Orion Network Perfomance Monitor	0
Accounting Management Features	Fraud Reporting	Orion Network Perfomance Monitor	0
Accounting Management Features	Track Service/Resource Usage	openNMS	0
Accounting Management Features	Cost for Services	openNMS	0
Accounting Management Features	Fraud Reporting	openNMS	0
Accounting Management Features	Track Service/Resource Usage	ManageEngine OpManager Enterprise	1
Accounting Management Features	Cost for Services	ManageEngine OpManager Enterprise	0
Accounting Management Features	Fraud Reporting	ManageEngine OpManager Enterprise	0
Accounting Management Features	Track Service/Resource Usage	ManageEngine OpManager	1
Accounting Management Features	Cost for Services	ManageEngine OpManager	1
Accounting Management Features	Fraud Reporting	ManageEngine OpManager	0
Accounting Management Features	Track Service/Resource Usage	GFI LanGuard	0
Accounting Management Features	Cost for Services	GFI LanGuard	0
Accounting Management Features	Fraud Reporting	GFI LanGuard	1
Accounting Management Features	Track Service/Resource Usage	InterMapper Flows	1
Accounting Management Features	Cost for Services	InterMapper Flows	0
Accounting Management Features	Fraud Reporting	InterMapper Flows	0
Accounting Management Features	Track Service/Resource Usage	Intermapper	0
Accounting Management Features	Cost for Services	Intermapper	0
Accounting Management Features	Fraud Reporting	Intermapper	0
Accounting Management Features	Track Service/Resource Usage	LogMeIn Central	0
Accounting Management Features	Cost for Services	LogMeIn Central	0
Accounting Management Features	Fraud Reporting	LogMeIn Central	0
Accounting Management Features	Track Service/Resource Usage	Whatsup Gold	0
Accounting Management Features	Cost for Services	Whatsup Gold	0
Accounting Management Features	Fraud Reporting	Whatsup Gold	0
Configuration Management Features	Compliance Audits/Reports	Orion Network Configuration Manager	1
Configuration Management Features	Auto Discovery	Orion Network Configuration Manager	1
Configuration Management Features	Remote Configuration	Orion Network Configuration Manager	1
Configuration Management Features	Scheduled Tasks	Orion Network Configuration Manager	0
Configuration Management Features	Scheduled Device Shutdown/Startup	Orion Network Configuration Manager	1
Configuration Management Features	Multi-Vendor Device Support	Orion Network Configuration Manager	1
Configuration Management Features	Resource Shutdown/Startup	Orion Network Configuration Manager	1
Configuration Management Features	Automated Software Distribution	Orion Network Configuration Manager	1
Configuration Management Features	Scheduled Backups	Orion Network Configuration Manager	1
Configuration Management Features	Network Provisioning	Orion Network Configuration Manager	1
Configuration Management Features	Automatic Network Mapping	Orion Network Configuration Manager	1
Configuration Management Features	Inventory/Asset Management	Orion Network Configuration Manager	1
Configuration Management Features	Copy Configuration	Orion Network Configuration Manager	1
Configuration Management Features	Configuration Compare	Orion Network Configuration Manager	1
Configuration Management Features	Pre-Provisioning	Orion Network Configuration Manager	1
Configuration Management Features	Configuration Archive	Orion Network Configuration Manager	1
Configuration Management Features	Bulk Configuration Changes	Orion Network Configuration Manager	1
Configuration Management Features	Scheduled Configuration Changes	Orion Network Configuration Manager	1
Configuration Management Features	Baseline NRA	Orion Network Configuration Manager	1
Configuration Management Features	Real-time Change Notifications	Orion Network Configuration Manager	0
Configuration Management Features	Change Management	Orion Network Configuration Manager	1
Configuration Management Features	Backup and Restore	Orion Network Configuration Manager	1
Configuration Management Features	Configuration Templates	Orion Network Configuration Manager	0
Configuration Management Features	Resource Initialization	Orion Network Configuration Manager	1
Configuration Management Features	Administrator Approval for Changes	Orion Network Configuration Manager	1
Configuration Management Features	Compliance Audits/Reports	Orion Network Perfomance Monitor	0
Configuration Management Features	Auto Discovery	Orion Network Perfomance Monitor	0
Configuration Management Features	Remote Configuration	Orion Network Perfomance Monitor	0
Configuration Management Features	Scheduled Tasks	Orion Network Perfomance Monitor	0
Configuration Management Features	Scheduled Device Shutdown/Startup	Orion Network Perfomance Monitor	0
Configuration Management Features	Multi-Vendor Device Support	Orion Network Perfomance Monitor	0
Configuration Management Features	Resource Shutdown/Startup	Orion Network Perfomance Monitor	0
Configuration Management Features	Automated Software Distribution	Orion Network Perfomance Monitor	0
Configuration Management Features	Scheduled Backups	Orion Network Perfomance Monitor	0
Configuration Management Features	Network Provisioning	Orion Network Perfomance Monitor	0
Configuration Management Features	Automatic Network Mapping	Orion Network Perfomance Monitor	0
Configuration Management Features	Inventory/Asset Management	Orion Network Perfomance Monitor	0
Configuration Management Features	Copy Configuration	Orion Network Perfomance Monitor	0
Configuration Management Features	Configuration Compare	Orion Network Perfomance Monitor	0
Configuration Management Features	Pre-Provisioning	Orion Network Perfomance Monitor	0
Configuration Management Features	Configuration Archive	Orion Network Perfomance Monitor	0
Configuration Management Features	Bulk Configuration Changes	Orion Network Perfomance Monitor	0
Configuration Management Features	Scheduled Configuration Changes	Orion Network Perfomance Monitor	0
Configuration Management Features	Baseline NRA	Orion Network Perfomance Monitor	0
Configuration Management Features	Real-time Change Notifications	Orion Network Perfomance Monitor	0
Configuration Management Features	Change Management	Orion Network Perfomance Monitor	0
Configuration Management Features	Backup and Restore	Orion Network Perfomance Monitor	0
Configuration Management Features	Configuration Templates	Orion Network Perfomance Monitor	0
Configuration Management Features	Resource Initialization	Orion Network Perfomance Monitor	0
Configuration Management Features	Administrator Approval for Changes	Orion Network Perfomance Monitor	0
Configuration Management Features	Compliance Audits/Reports	openNMS	0
Configuration Management Features	Auto Discovery	openNMS	0
Configuration Management Features	Remote Configuration	openNMS	0
Configuration Management Features	Scheduled Tasks	openNMS	0
Configuration Management Features	Scheduled Device Shutdown/Startup	openNMS	0
Configuration Management Features	Multi-Vendor Device Support	openNMS	0
Configuration Management Features	Resource Shutdown/Startup	openNMS	0
Configuration Management Features	Automated Software Distribution	openNMS	0
Configuration Management Features	Scheduled Backups	openNMS	0
Configuration Management Features	Network Provisioning	openNMS	0
Configuration Management Features	Automatic Network Mapping	openNMS	0
Configuration Management Features	Inventory/Asset Management	openNMS	0
Configuration Management Features	Copy Configuration	openNMS	0
Configuration Management Features	Configuration Compare	openNMS	0
Configuration Management Features	Pre-Provisioning	openNMS	0
Configuration Management Features	Configuration Archive	openNMS	0
Configuration Management Features	Bulk Configuration Changes	openNMS	0
Configuration Management Features	Scheduled Configuration Changes	openNMS	0
Configuration Management Features	Baseline NRA	openNMS	0
Configuration Management Features	Real-time Change Notifications	openNMS	0
Configuration Management Features	Change Management	openNMS	0
Configuration Management Features	Backup and Restore	openNMS	0
Configuration Management Features	Configuration Templates	openNMS	0
Configuration Management Features	Resource Initialization	openNMS	0
Configuration Management Features	Administrator Approval for Changes	openNMS	0
Configuration Management Features	Compliance Audits/Reports	ManageEngine OpManager Enterprise	1
Configuration Management Features	Auto Discovery	ManageEngine OpManager Enterprise	1
