Market Automation Features	Email Marketing	Microsoft Dynamics CRM	1
Market Automation Features	Product Catalog	Microsoft Dynamics CRM	0
Market Automation Features	Social Media	Microsoft Dynamics CRM	1
Market Automation Features	SMS Marketing	Microsoft Dynamics CRM	0
Market Automation Features	Referral Tracking	Microsoft Dynamics CRM	0
Market Automation Features	Campaign Dashboard	Microsoft Dynamics CRM	1
Market Automation Features	Newsletter Management	Microsoft Dynamics CRM	0
Market Automation Features	Campaign Management	Microsoft Dynamics CRM	1
Market Automation Features	Mailing List Management	Microsoft Dynamics CRM	1
Market Automation Features	Social Advertising	Microsoft Dynamics CRM	1
Market Automation Features	Multi-Channel Marketing	Microsoft Dynamics CRM	1
Market Automation Features	Email Marketing	Salesforce Sales Cloud CRM	1
Market Automation Features	Product Catalog	Salesforce Sales Cloud CRM	0
Market Automation Features	Social Media	Salesforce Sales Cloud CRM	1
Market Automation Features	SMS Marketing	Salesforce Sales Cloud CRM	0
Market Automation Features	Referral Tracking	Salesforce Sales Cloud CRM	0
Market Automation Features	Campaign Dashboard	Salesforce Sales Cloud CRM	1
Market Automation Features	Newsletter Management	Salesforce Sales Cloud CRM	0
Market Automation Features	Campaign Management	Salesforce Sales Cloud CRM	1
Market Automation Features	Mailing List Management	Salesforce Sales Cloud CRM	1
Market Automation Features	Social Advertising	Salesforce Sales Cloud CRM	0
Market Automation Features	Multi-Channel Marketing	Salesforce Sales Cloud CRM	0
Market Automation Features	Email Marketing	webCRM	1
Market Automation Features	Product Catalog	webCRM	0
Market Automation Features	Social Media	webCRM	1
Market Automation Features	SMS Marketing	webCRM	1
Market Automation Features	Referral Tracking	webCRM	0
Market Automation Features	Campaign Dashboard	webCRM	0
Market Automation Features	Newsletter Management	webCRM	1
Market Automation Features	Campaign Management	webCRM	1
Market Automation Features	Mailing List Management	webCRM	1
Market Automation Features	Social Advertising	webCRM	1
Market Automation Features	Multi-Channel Marketing	webCRM	1
Market Automation Features	Email Marketing	SugarCRM	1
Market Automation Features	Product Catalog	SugarCRM	1
Market Automation Features	Social Media	SugarCRM	1
Market Automation Features	SMS Marketing	SugarCRM	0
Market Automation Features	Referral Tracking	SugarCRM	1
Market Automation Features	Campaign Dashboard	SugarCRM	0
Market Automation Features	Newsletter Management	SugarCRM	0
Market Automation Features	Campaign Management	SugarCRM	1
Market Automation Features	Mailing List Management	SugarCRM	1
Market Automation Features	Social Advertising	SugarCRM	0
Market Automation Features	Multi-Channel Marketing	SugarCRM	1
Market Automation Features	Email Marketing	Pipedrive CRM	1
Market Automation Features	Product Catalog	Pipedrive CRM	0
Market Automation Features	Social Media	Pipedrive CRM	1
Market Automation Features	SMS Marketing	Pipedrive CRM	0
Market Automation Features	Referral Tracking	Pipedrive CRM	0
Market Automation Features	Campaign Dashboard	Pipedrive CRM	1
Market Automation Features	Newsletter Management	Pipedrive CRM	0
Market Automation Features	Campaign Management	Pipedrive CRM	1
Market Automation Features	Mailing List Management	Pipedrive CRM	1
Market Automation Features	Social Advertising	Pipedrive CRM	0
Market Automation Features	Multi-Channel Marketing	Pipedrive CRM	1
Market Automation Features	Email Marketing	InfoFlo	1
Market Automation Features	Product Catalog	InfoFlo	1
Market Automation Features	Social Media	InfoFlo	1
Market Automation Features	SMS Marketing	InfoFlo	0
Market Automation Features	Referral Tracking	InfoFlo	0
Market Automation Features	Campaign Dashboard	InfoFlo	1
Market Automation Features	Newsletter Management	InfoFlo	0
Market Automation Features	Campaign Management	InfoFlo	1
Market Automation Features	Mailing List Management	InfoFlo	1
Market Automation Features	Social Advertising	InfoFlo	0
Market Automation Features	Multi-Channel Marketing	InfoFlo	0
Market Automation Features	Email Marketing	bpm'online CRM	1
Market Automation Features	Product Catalog	bpm'online CRM	1
Market Automation Features	Social Media	bpm'online CRM	1
Market Automation Features	SMS Marketing	bpm'online CRM	1
Market Automation Features	Referral Tracking	bpm'online CRM	1
Market Automation Features	Campaign Dashboard	bpm'online CRM	1
Market Automation Features	Newsletter Management	bpm'online CRM	1
Market Automation Features	Campaign Management	bpm'online CRM	1
Market Automation Features	Mailing List Management	bpm'online CRM	1
Market Automation Features	Social Advertising	bpm'online CRM	0
Market Automation Features	Multi-Channel Marketing	bpm'online CRM	1
Market Automation Features	Email Marketing	WORKetc	1
Market Automation Features	Product Catalog	WORKetc	1
Market Automation Features	Social Media	WORKetc	1
Market Automation Features	SMS Marketing	WORKetc	0
Market Automation Features	Referral Tracking	WORKetc	1
Market Automation Features	Campaign Dashboard	WORKetc	0
Market Automation Features	Newsletter Management	WORKetc	0
Market Automation Features	Campaign Management	WORKetc	0
Market Automation Features	Mailing List Management	WORKetc	1
Market Automation Features	Social Advertising	WORKetc	1
Market Automation Features	Multi-Channel Marketing	WORKetc	0
Market Automation Features	Email Marketing	Insightly	1
Market Automation Features	Product Catalog	Insightly	1
Market Automation Features	Social Media	Insightly	1
Market Automation Features	SMS Marketing	Insightly	0
Market Automation Features	Referral Tracking	Insightly	0
Market Automation Features	Campaign Dashboard	Insightly	1
Market Automation Features	Newsletter Management	Insightly	1
Market Automation Features	Campaign Management	Insightly	1
Market Automation Features	Mailing List Management	Insightly	1
Market Automation Features	Social Advertising	Insightly	0
Market Automation Features	Multi-Channel Marketing	Insightly	0
Market Automation Features	Email Marketing	PayPanther	1
Market Automation Features	Product Catalog	PayPanther	1
Market Automation Features	Social Media	PayPanther	0
Market Automation Features	SMS Marketing	PayPanther	0
Market Automation Features	Referral Tracking	PayPanther	1
Market Automation Features	Campaign Dashboard	PayPanther	0
Market Automation Features	Newsletter Management	PayPanther	0
Market Automation Features	Campaign Management	PayPanther	0
Market Automation Features	Mailing List Management	PayPanther	1
Market Automation Features	Social Advertising	PayPanther	0
Market Automation Features	Multi-Channel Marketing	PayPanther	0
Sales Automation Features	Lead Management	Microsoft Dynamics CRM	1
Sales Automation Features	Contact Scheduler	Microsoft Dynamics CRM	1
Sales Automation Features	Territory Management	Microsoft Dynamics CRM	1
Sales Automation Features	Contract Management	Microsoft Dynamics CRM	0
